136,Morton McMichael School,1,48,s,s,s,s,41,85%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,2,51,s,s,s,s,41,80%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,3,52,s,s,s,s,43,83%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,4,38,s,s,s,s,32,84%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,5,35,s,s,s,s,32,91%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,6,34,s,s,s,s,27,79%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,7,45,s,s,s,s,41,91%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,8,42,s,s,s,s,41,98%,s,s,s,s,s,s,s,s,
136,Morton McMichael School,ALL GRADES,395,s,s,s,s,346,88%,s,s,33,8%,s,s,s,s,
137,S. Weir Mitchell School,0,81,s,s,s,s,78,96%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,1,117,s,s,s,s,108,92%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,2,103,s,s,s,s,98,95%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,3,86,s,s,s,s,78,91%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,4,83,s,s,s,s,75,90%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,5,61,s,s,s,s,59,97%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,6,60,s,s,s,s,58,97%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,7,50,s,s,s,s,48,96%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,8,43,s,s,s,s,42,98%,s,s,s,s,s,s,s,s,
137,S. Weir Mitchell School,ALL GRADES,684,s,s,s,s,644,94%,s,s,22,3%,s,s,s,s,
138,Thomas G. Morton School,0,120,s,s,s,s,104,87%,s,s,s,s,s,s,s,s,
138,Thomas G. Morton School,1,133,s,s,s,s,112,84%,s,s,s,s,s,s,s,s,
138,Thomas G. Morton School,2,129,s,s,s,s,113,88%,s,s,s,s,s,s,s,s,
138,Thomas G. Morton School,3,106,s,s,s,s,86,81%,s,s,s,s,s,s,s,s,
138,Thomas G. Morton School,4,131,s,s,s,s,106,81%,s,s,s,s,s,s,s,s,
138,Thomas G. Morton School,5,88,s,s,s,s,76,86%,s,s,s,s,s,s,s,s,
